koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_duration,koi_depth,koi_impact,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_model_snr
FALSE POSITIVE,0,1,0,0,0.52740121,0.8864,340.4,0.95,2.4,2432,8264.27,5888,4.394,1.008,49.1
FALSE POSITIVE,0,0,1,0,0.849277809,3.137,690.8,1.187,20.11,1781,2366.84,5743,4.553,0.853,17.1
CONFIRMED,0,0,0,0,71.4523167,6.276,216.9,0.017,2.19,561,23.44,6148,4.132,1.488,16.6
FALSE POSITIVE,0,1,1,1,1.752564549,3.503,116.6,0.741,1.38,1741,2174.09,6221,4.333,1.18,38.0
FALSE POSITIVE,0,0,1,1,0.566816802,1.981,94.0,0.414,0.68,1585,1483.43,4665,4.584,0.704,12.9
FALSE POSITIVE,0,0,1,1,1.752553762,3.877,414.7,0.346,1.06,933,178.74,4408,4.713,0.529,32.5
FALSE POSITIVE,0,0,1,0,2.065351521,2.661,173.2,0.63,1.03,1196,485.51,5266,4.536,0.749,25.3
FALSE POSITIVE,0,0,0,1,2.253551793,3.66,119.6,0.761,1.7,1812,2547.01,6526,4.217,1.426,42.1
CONFIRMED,0,0,0,0,1.06378861,1.072,251.5,0.466,1.61,1650,1761.19,5265,4.4,1.002,21.5
FALSE POSITIVE,0,1,1,1,1.854493861,4.2367,1287.3,1.279,29.39,1291,657.94,5431,4.563,0.843,108.2
FALSE POSITIVE,0,1,1,0,1.020713389,0.873,102.3,0.425,0.9,1724,2079.36,5815,4.52,0.87,11.3
FALSE POSITIVE,0,0,1,1,2.1990638,3.197,344.8,0.489,1.33,1087,330.97,5003,4.572,0.707,19.3
FALSE POSITIVE,0,1,0,0,132.1331011,26.715,7956.2,0.606,75.08,809,101.41,5067,2.877,8.121,284.3
FALSE POSITIVE,0,1,0,0,1.120646438,1.7664,322.5,1.182,89.35,2783,14127.22,4972,3.449,4.034,45.7
FALSE POSITIVE,0,0,1,1,1.710279417,2.252,228.8,0.473,1.57,1524,1272.5,5834,4.472,1.023,19.9
FALSE POSITIVE,0,0,0,0,65.238281,5.756,197.2,0.1471,5.18,734,68.49,5254,3.506,3.761,10.3
FALSE POSITIVE,1,0,1,1,0.56679641,2.324,26.7,0.322,0.52,1940,3349.38,5403,4.54,0.888,14.1
CONFIRMED,0,0,0,0,9.88736642,4.23,68.0,0.383,0.68,768,82.32,5693,4.57,0.816,14.6
CONFIRMED,0,0,0,0,42.3520039,7.773,512.6,0.659,6.3,938,182.91,6864,3.783,2.632,30.5
CONFIRMED,0,0,0,0,0.789160884,0.9268,215.1,0.376,0.91,1244,564.46,4258,4.635,0.622,23.6
FALSE POSITIVE,0,0,1,0,2.399081606,4.384,6071.6,1.276,40.6,1360,810.78,5780,4.438,1.0,89.9
FALSE POSITIVE,1,0,1,1,5.14072621,27.24,145.6,1.159,19.28,1076,317.19,5751,4.389,1.035,44.5
FALSE POSITIVE,0,0,1,1,0.566798545,5.224,36.9,0.331,0.53,2004,3787.58,5629,4.553,0.87,23.3
CONFIRMED,0,0,0,0,1.44445234,0.9753,200.7,0.162,2.03,1800,2479.44,5305,4.088,1.449,20.9
FALSE POSITIVE,0,0,1,1,3.55653637,8.7,202.5,0.712,1.7,1272,619.57,5950,4.395,1.114,23.1
FALSE POSITIVE,0,1,1,0,9.60853601,3.672,584.4,1.229,31.99,984,221.77,6377,4.398,1.158,19.3
FALSE POSITIVE,0,0,1,1,0.933747751,3.9236,76.6,0.741,2.07,3112,22250.69,6985,3.936,2.187,49.5
FALSE POSITIVE,1,0,1,0,3.17463577,10.988,405.9,1.059,9.32,1296,667.65,5999,4.417,0.996,83.1
FALSE POSITIVE,0,0,1,0,0.902222843,2.0516,29.7,0.508,48.23,4106,67267.85,3705,2.52,13.056,5.1
FALSE POSITIVE,0,1,1,0,22.4685309,3.034,242.3,1.032,20.05,1040,276.85,5461,3.566,3.301,21.3
FALSE POSITIVE,0,0,0,1,10.16104834,3.0448,908.9,0.031,2.72,800,96.98,5636,4.462,0.913,36.8
FALSE POSITIVE,0,1,0,0,2.743978797,6.442,39994.0,1.138,38.11,1136,392.49,5334,4.492,0.81,56.5
FALSE POSITIVE,0,1,1,1,1.332561398,4.103,150.6,0.783,2.16,2276,6330.12,6468,4.107,1.602,77.1
CANDIDATE,0,0,0,0,12.89623554,2.625,426.6,0.973,2.55,783,89.02,6072,4.51,0.923,32.9
FALSE POSITIVE,0,0,1,0,364.14397,15.37,513.5,0.475,2.2,259,1.06,6039,4.493,0.951,9.3
FALSE POSITIVE,0,1,1,0,21.78769087,4.498,507.7,1.192,71.95,1042,278.24,5627,3.633,3.05,38.1
CONFIRMED,0,0,0,0,5.90741476,1.016,5569.0,0.177,5.1,769,82.73,4963,4.585,0.69,7.2
FALSE POSITIVE,0,1,0,0,2.368173896,2.346,10143.0,0.763,10.92,1428,983.51,5944,4.393,0.991,52.9
FALSE POSITIVE,0,0,1,0,5.73865933,4.051,688.6,0.966,1.84,535,19.33,3841,4.756,0.509,40.1
FALSE POSITIVE,0,1,0,0,91.05641908,6.7282,57608.0,1.112,53.1,431,8.13,6142,4.456,1.046,701.1
CANDIDATE,0,0,0,0,2.52443998,2.369,45.8,0.232,1.53,2145,4998.98,6461,3.846,2.225,10.6
CONFIRMED,0,0,0,0,4.49686066,1.7306,1932.5,0.018,1.93,535,19.34,3698,4.81,0.444,37.0
CANDIDATE,0,0,0,0,0.5374094,1.2039,94.2,0.17,0.96,2208,5646.82,5749,4.457,0.988,21.9
CONFIRMED,0,0,0,0,24.7543849,3.39,593.3,0.709,2.1,491,13.7,4852,4.519,0.804,18.0
FALSE POSITIVE,0,0,1,0,0.52740121,0.8552,110.1,0.412,1.03,2372,7444.39,6045,4.494,0.955,21.4
FALSE POSITIVE,0,1,1,0,1.79683793,7.911,223.3,0.979,3.37,2397,7783.32,7592,4.159,1.714,27.9
FALSE POSITIVE,1,0,1,1,12.425484,28.0218,117.2,0.98,1.55,773,84.37,5478,4.351,1.017,43.0
CONFIRMED,0,0,0,0,17.7838298,3.997,247.1,0.115,1.6,729,66.87,6014,4.436,1.021,18.7
FALSE POSITIVE,0,0,1,0,1.204529346,1.62,86.9,0.383,1.4,1968,3561.16,5340,4.046,1.504,11.1
FALSE POSITIVE,0,0,1,1,2.15839583,8.09,352.2,1.178,14.28,1103,350.53,5272,4.659,0.662,38.9
CANDIDATE,0,0,0,0,1.570592397,0.7948,214.4,0.031,1.37,1480,1135.98,5519,4.431,0.921,29.7
FALSE POSITIVE,1,0,0,0,371.1495,15.855,597.3,0.228,2.07,245,0.85,5988,4.541,0.836,11.5
FALSE POSITIVE,0,1,0,0,3.374684854,4.48335,80917.0,1.04,49.25,1163,432.73,5754,4.514,0.943,658.3
FALSE POSITIVE,0,1,1,1,2.61841046,3.304,180.2,0.369,1.12,1245,567.24,5912,4.566,0.82,24.8
FALSE POSITIVE,0,0,1,1,4.593594819,2.6391,1455.2,1.022,8.85,1125,378.37,6075,4.486,0.969,83.5
FALSE POSITIVE,0,0,0,0,125.0426,8.99,104.3,0.5215,1.2,416,7.06,6273,4.364,1.139,6.4
FALSE POSITIVE,0,0,1,0,6.17039154,2.116,502.9,0.1755,2.17,1029,264.63,6137,4.487,0.963,19.0
FALSE POSITIVE,0,1,1,0,0.52740121,1.4736,112.6,0.267,0.68,1993,3703.08,5220,4.622,0.642,23.5
CANDIDATE,0,0,0,0,6.422943288,1.0815,261.4,0.198,1.66,1034,269.8,6102,4.447,1.016,30.6
FALSE POSITIVE,0,0,1,0,6.90522317,3.533,420.3,0.962,4.54,1343,768.55,6596,4.135,1.721,34.4
FALSE POSITIVE,0,0,1,1,1.5259105,3.114,83.9,0.986,2.63,2545,9917.8,6640,3.884,2.099,14.3
FALSE POSITIVE,0,0,1,0,4.27121961,2.9283,966.7,0.636,2.17,802,97.84,4702,4.602,0.67,38.0
CANDIDATE,0,0,0,0,1.306984786,1.194,302.1,1.144,18.33,1754,2230.29,6102,4.457,1.026,38.4
FALSE POSITIVE,1,0,0,1,0.769358923,1.5364,44.8,0.111,1.93,2928,17335.4,5267,3.655,2.935,19.8
FALSE POSITIVE,0,1,1,1,0.755109106,2.967,106.0,0.47,0.85,1733,2130.82,5452,4.572,0.815,34.0
FALSE POSITIVE,0,1,0,0,25.3239215,30.64,1379.7,1.218,19.02,484,12.94,5128,4.6,0.668,214.5
CONFIRMED,0,0,0,0,4.61225043,2.695,29.1,0.012,0.52,1032,268.27,5495,4.442,0.961,13.7
CONFIRMED,0,0,0,0,7.99022379,3.273,165.9,0.107,1.97,1113,361.73,5689,4.065,1.542,17.6
FALSE POSITIVE,0,0,0,0,4.1749166,4.828,40.7,0.4759,0.61,1116,366.59,5910,4.505,0.94,11.8
FALSE POSITIVE,1,0,0,1,0.56678694,1.959,61.2,0.213,0.63,1920,3194.49,5341,4.496,0.808,8.3
FALSE POSITIVE,0,1,1,1,0.73094701,4.223,227.7,1.158,15.83,1870,2886.66,5767,4.559,0.837,31.2
FALSE POSITIVE,0,1,0,0,0.686994057,3.5252,2797.1,1.261,35.3,2063,4267.13,5780,4.438,1.0,136.6
FALSE POSITIVE,0,0,1,0,1.324247867,1.4759,83.3,0.295,1.3,2140,4951.46,6557,4.251,1.406,26.5
FALSE POSITIVE,0,1,0,0,0.780632043,1.4109,736.5,1.306,79.67,2714,12837.08,5354,3.754,2.18,141.0
FALSE POSITIVE,0,1,1,1,0.730947169,4.396,248.0,1.143,14.43,1777,2349.48,5514,4.569,0.826,49.1
FALSE POSITIVE,0,1,0,0,41.16676097,2.2133,5386.3,1.093,17.82,446,9.35,5193,4.503,0.805,185.2
FALSE POSITIVE,0,1,0,0,1.083736642,1.57912,8930.8,1.265,237.84,3641,41465.78,5591,3.227,5.618,954.2
FALSE POSITIVE,0,0,1,0,2.45570369,3.1,273.8,1.205,55.95,1891,3017.14,5148,3.624,2.314,23.5
FALSE POSITIVE,0,1,1,1,0.64234875,1.3699,103.7,0.627,2.78,3813,49846.45,7089,3.842,2.584,61.3
FALSE POSITIVE,0,1,0,0,5.204286663,6.2598,35221.0,0.272,16.0,934,180.12,5332,4.471,0.86,153.0
FALSE POSITIVE,0,1,0,0,6.352090869,3.88771,75142.0,0.223,18.9,772,83.66,5089,4.58,0.693,1343.2
FALSE POSITIVE,0,0,1,0,1.877350712,1.7478,185.6,0.297,1.46,1650,1755.2,6382,4.432,1.059,23.1
FALSE POSITIVE,0,0,1,1,2.11552348,6.712,359.2,1.187,21.43,1398,900.64,5900,4.509,0.951,28.9
FALSE POSITIVE,0,1,1,1,2.84573962,7.28,211.7,0.656,3.63,1829,2645.94,5557,3.792,2.372,83.9
FALSE POSITIVE,0,1,1,0,7.01476115,3.945,122.1,0.687,1.02,928,175.85,5912,4.501,0.87,27.5
FALSE POSITIVE,0,0,1,0,0.941603153,1.1886,462.1,0.93,2.29,1608,1575.78,5237,4.481,0.837,46.2
FALSE POSITIVE,0,1,0,1,1.13357304,2.849,33.1,0.739,0.59,1836,2688.01,6147,4.449,0.954,12.0
FALSE POSITIVE,0,0,1,0,0.643468999,1.1108,108.0,0.266,0.88,2001,3772.66,5670,4.452,0.843,19.6
FALSE POSITIVE,0,1,1,0,112.645961,7.037,1957.9,1.277,35.36,377,4.76,5895,4.489,0.991,23.3
FALSE POSITIVE,0,0,1,0,0.52740121,0.8971,119.9,0.292,0.58,1238,550.37,3945,4.721,0.519,20.6
FALSE POSITIVE,0,0,1,0,4.14244748,2.203,69.9,0.386,1.82,1907,3128.33,6785,3.83,2.124,12.3
FALSE POSITIVE,0,1,1,0,0.777663575,1.1741,134.3,0.204,0.95,1816,2553.18,5769,4.57,0.812,28.1
FALSE POSITIVE,0,0,1,0,0.552834211,1.2887,145.7,1.045,18.09,3107,21895.36,5132,3.675,2.648,30.0
FALSE POSITIVE,0,1,0,0,0.758354475,4.56811,416740.0,0.279,149.44,3123,22401.95,7131,4.084,1.83,1560.5
CONFIRMED,0,0,0,0,76.5369531,5.574,652.2,0.327,3.73,503,15.15,5596,4.105,1.466,17.7
FALSE POSITIVE,1,0,1,0,3.43525124,4.509,152.2,1.121,25.43,1579,1468.73,5854,4.014,1.742,6.3
FALSE POSITIVE,0,1,1,1,0.962828092,4.411,63.0,1.101,40.82,3553,37544.87,6552,3.594,3.44,22.7
CANDIDATE,0,0,0,0,3.11141514,3.074,28.4,0.46,0.7,1530,1296.58,6450,4.297,1.273,8.3
FALSE POSITIVE,0,1,1,0,1.878156188,2.058,787.5,0.959,2.51,1141,400.37,5075,4.598,0.67,38.4
FALSE POSITIVE,0,1,1,0,7.81153999,5.984,912.8,1.271,23.56,718,62.96,5150,4.628,0.71,41.3
FALSE POSITIVE,0,1,0,0,0.993488979,1.9694,24327.0,0.83,17.9,1914,3172.24,5811,4.328,0.998,145.8
FALSE POSITIVE,0,1,0,0,1.334104585,3.14624,61691.0,0.986,44.9,1880,2954.64,6319,4.373,1.083,1334.6
FALSE POSITIVE,0,0,1,1,2.115498574,6.738,444.2,1.215,25.84,1432,995.26,5917,4.475,1.0,45.4
FALSE POSITIVE,1,0,0,1,3.40076682,4.7,24.1,0.256,0.69,1540,1328.5,6134,4.142,1.496,7.4
FALSE POSITIVE,0,1,1,0,6.49676881,2.527,135.0,0.643,3.74,1761,2273.36,6418,3.658,3.049,10.6
FALSE POSITIVE,0,0,1,0,2.057499811,2.569,325.6,0.004,1.27,1037,273.84,4620,4.564,0.736,23.6
FALSE POSITIVE,0,0,1,0,10.5856758,4.911,178.7,0.474,1.49,912,163.41,6246,4.433,1.092,8.1
FALSE POSITIVE,0,1,1,1,2.69633621,5.238,238.6,1.141,15.78,1334,749.66,6106,4.496,0.923,26.5
FALSE POSITIVE,0,0,1,1,11.2580745,23.516,713.3,0.955,2.14,497,14.44,4257,4.691,0.586,55.4
FALSE POSITIVE,1,0,0,1,0.566795586,4.124,39.4,0.686,0.66,2296,6597.1,6108,4.471,0.997,19.6
FALSE POSITIVE,0,0,1,0,1.099291188,1.765,282.6,0.077,1.37,1414,947.02,4878,4.5,0.843,19.8
FALSE POSITIVE,0,0,1,0,0.52740121,1.0194,331.3,0.377,1.43,1840,2691.55,4904,4.527,0.786,31.2
CONFIRMED,0,0,0,0,103.4269873,5.03,950.1,0.013,3.16,416,7.08,6208,4.454,1.024,17.8
CANDIDATE,0,0,0,0,0.52740121,1.0525,168.2,0.26,1.0,2194,5534.14,5465,4.598,0.766,38.0
FALSE POSITIVE,0,1,0,0,0.52740121,0.8473,346.9,0.964,2.03,2246,6005.79,5180,4.547,0.782,53.6
CANDIDATE,0,0,0,0,0.52740121,1.1516,53.2,0.958,2.09,3653,41863.05,5653,3.846,2.183,38.2
FALSE POSITIVE,0,0,1,1,0.56681727,1.779,35.9,0.042,0.52,1832,2676.11,5481,4.629,0.708,9.1
FALSE POSITIVE,0,1,1,1,1.081935491,5.136,202.9,0.003,0.99,1364,819.14,4938,4.569,0.718,33.9
CONFIRMED,0,0,0,0,0.52740121,0.7948,236.8,0.318,1.27,1891,3049.23,5278,4.576,0.815,22.4
FALSE POSITIVE,0,0,1,1,1.89129881,5.294,82.0,0.699,0.86,1414,944.68,5806,4.507,0.893,29.8
CONFIRMED,0,0,0,0,4.94330596,2.9334,126.2,0.928,1.41,1058,296.74,5661,4.415,1.008,27.7
CONFIRMED,0,0,0,0,178.139072,9.654,678.8,0.042,2.25,291,1.7,5431,4.496,0.879,20.3
CANDIDATE,0,0,0,0,0.619023176,1.496,77.9,0.387,0.79,1885,2985.06,5395,4.536,0.891,8.9
CANDIDATE,0,0,0,0,120.00336404,3.3803,39596.0,0.78,15.08,240,0.78,4315,4.627,0.668,131.1
FALSE POSITIVE,0,1,0,0,4.067371428,5.8962,63447.0,1.51,68.81,978,215.71,5385,4.532,0.75,1094.6
FALSE POSITIVE,0,1,1,1,1.540395781,1.6305,173.4,0.062,0.94,1211,510.22,4955,4.592,0.735,46.6
FALSE POSITIVE,0,0,1,0,32.9045733,4.402,662.3,1.232,28.34,568,24.63,5780,4.438,1.0,19.7
FALSE POSITIVE,0,1,1,0,2.46353343,2.954,830.0,1.222,21.49,1171,445.83,5541,4.587,0.777,6.8
FALSE POSITIVE,0,1,1,1,22.91339043,3.94,5407.0,1.281,24.11,510,15.94,5451,4.663,0.6,86.9
FALSE POSITIVE,0,0,1,0,1.541350116,3.29,378.0,0.272,1.5,1273,619.14,5150,4.59,0.784,51.7
FALSE POSITIVE,0,1,1,0,1.205412526,1.537,109.2,1.092,12.6,1988,3681.8,6292,4.32,1.122,17.2
FALSE POSITIVE,0,0,1,1,1.710316235,3.614,409.4,1.174,23.38,1647,1740.08,6147,4.435,1.096,31.2
CONFIRMED,0,0,0,0,23.9210408,5.174,158.3,0.936,3.01,1020,255.65,7121,4.031,1.972,21.9
CONFIRMED,0,0,0,0,9.03326435,2.857,610.7,0.455,1.96,729,66.89,5311,4.588,0.788,18.3
FALSE POSITIVE,0,1,1,1,356.535835,5.467,3113.0,1.281,28.27,220,0.55,5385,4.532,0.75,25.7
CONFIRMED,0,0,0,0,3.490785878,1.4513,336.8,0.116,1.32,1010,245.65,5496,4.618,0.725,32.7
FALSE POSITIVE,0,1,0,0,1.92149487,1.891,1006.0,1.29,79.14,2382,7634.18,6831,3.959,2.247,11.6
CONFIRMED,0,0,0,0,1.093665854,1.4399,218.4,0.174,1.29,1681,1880.33,5845,4.541,0.874,33.5
CANDIDATE,0,0,0,0,141.608555,7.685,1263.1,0.399,2.98,290,1.68,5083,4.512,0.844,43.3
CANDIDATE,0,0,0,0,3.6092231,2.8,52.4,0.364,0.68,1192,477.0,6032,4.508,0.929,5.0
FALSE POSITIVE,1,0,1,1,12.4247333,16.828,40.5,0.656,1.47,1284,642.95,6632,3.86,2.193,19.3
CANDIDATE,0,0,0,0,11.4927112,7.764,291.5,1.212,25.01,858,127.97,6198,4.464,1.005,18.7
FALSE POSITIVE,0,1,1,0,70.7511986,6.198,858.1,1.24,27.74,441,8.97,5771,4.4,0.936,24.1
CONFIRMED,0,0,0,0,116.583183,5.8,819.0,0.586,2.91,371,4.47,5738,4.426,0.981,8.7
CONFIRMED,0,0,0,0,175.13892,10.767,634.5,0.07,3.06,346,3.39,5497,4.243,1.241,17.9
FALSE POSITIVE,1,0,1,0,1.302061421,1.8238,1046.1,1.273,92.86,3345,29636.26,7757,3.837,2.783,29.5
FALSE POSITIVE,0,1,0,0,55.25178622,6.094,39874.0,0.978,27.32,444,9.15,5793,4.561,0.832,585.0
FALSE POSITIVE,0,1,0,0,5.548250634,6.06772,42873.0,0.296,21.49,1088,331.99,6124,4.455,1.028,1170.5
FALSE POSITIVE,0,0,1,1,4.442520831,2.4779,531.5,0.966,3.98,1392,889.36,6496,4.272,1.33,100.3
FALSE POSITIVE,0,0,1,0,1.339670241,1.895,28.6,0.602,1.27,3448,33385.02,8144,3.988,2.245,21.7
FALSE POSITIVE,0,0,1,0,2.685223546,4.0632,5494.6,1.28,28.98,1111,360.92,5552,4.62,0.719,238.7
FALSE POSITIVE,0,0,1,0,1.99042642,3.083,133.8,0.067,1.17,1539,1327.48,6198,4.464,1.005,25.3
FALSE POSITIVE,0,1,1,0,67.230028,25.01,379.1,0.938,2.44,482,12.79,6157,4.418,1.016,39.5
FALSE POSITIVE,0,0,0,1,0.805259637,0.9779,341.8,0.332,1.93,2115,4732.34,6257,4.454,1.022,50.2
FALSE POSITIVE,0,1,1,1,75.3787816,5.268,387.7,0.046,1.6,360,3.97,5061,4.488,0.841,30.1
FALSE POSITIVE,0,0,1,0,2.464160779,2.427,116.7,1.169,36.93,1709,2018.62,5238,3.84,1.883,27.3
FALSE POSITIVE,1,0,1,1,0.566781152,3.995,133.4,0.427,0.54,1090,337.1,3725,4.787,0.46,24.9
CONFIRMED,0,0,0,0,13.0267964,0.7948,356.6,0.93,2.08,643,40.51,5083,4.512,0.844,11.4
FALSE POSITIVE,0,1,0,0,4.93129874,1.8626,676.1,1.224,21.42,944,187.36,5457,4.508,0.779,31.7
FALSE POSITIVE,0,1,1,0,5.59187448,1.6782,236.4,0.82,104.18,4106,67267.85,3915,2.52,13.056,31.9
FALSE POSITIVE,0,1,0,0,1.88665445,1.343,2098.0,1.269,43.81,1794,2453.86,6296,4.247,1.249,15.8
FALSE POSITIVE,0,0,1,0,14.53682228,3.195,1032.3,1.068,73.15,1596,1534.06,4946,2.819,5.855,40.8
CANDIDATE,0,0,0,0,172.820248,7.343,549.3,0.249,2.22,338,3.08,6174,4.499,0.939,10.6
FALSE POSITIVE,0,0,1,1,1.72853003,3.819,99.1,0.776,2.43,2492,9100.75,6701,3.882,2.237,24.0
FALSE POSITIVE,0,1,1,0,2.19068738,4.41,66.3,0.594,1.68,2017,3913.33,6208,3.973,1.975,44.1
FALSE POSITIVE,1,0,0,0,372.16478,11.288,2074.0,0.7967,5.68,279,1.44,6194,4.415,1.129,23.5
FALSE POSITIVE,1,0,0,1,0.947730124,1.1171,152.5,0.473,2.82,3914,55681.21,8144,4.116,2.184,18.0
CONFIRMED,0,0,0,0,234.240739,12.925,464.1,0.944,3.41,329,2.77,5814,4.269,1.248,27.7
FALSE POSITIVE,1,0,0,0,341.01495,5.12,386.0,0.087,1.72,234,0.71,5327,4.456,0.896,6.9
FALSE POSITIVE,0,0,1,0,6.14631207,3.803,891.1,0.937,4.79,1260,594.72,6726,4.335,1.31,20.3
FALSE POSITIVE,0,1,1,0,27.36432337,3.545,2282.5,1.273,39.49,659,44.5,6167,4.428,1.107,42.3
FALSE POSITIVE,0,0,1,0,10.26231992,3.568,813.9,0.945,1.98,509,15.89,4316,4.709,0.54,17.3
FALSE POSITIVE,0,1,1,1,1.519529227,5.1675,8372.5,0.866,11.12,1653,1766.31,6033,4.46,1.046,155.1
FALSE POSITIVE,0,1,0,0,6.487525901,2.4536,20209.0,1.199,21.23,593,29.11,4481,4.763,0.485,74.3
FALSE POSITIVE,0,0,1,1,0.56676437,2.326,76.5,0.594,0.92,2267,6222.58,6039,4.478,1.005,11.7
FALSE POSITIVE,0,0,1,1,2.35197616,5.304,268.0,1.177,21.19,1444,1025.78,6147,4.463,1.003,31.7
FALSE POSITIVE,0,0,1,0,0.861643331,2.4318,232.5,0.994,1.88,1613,1599.85,5506,4.596,0.688,41.7
FALSE POSITIVE,0,1,1,0,12.1097626,10.174,113.9,0.981,1.09,681,50.68,5437,4.547,0.739,28.2
FALSE POSITIVE,0,0,0,0,63.909601,11.85,143.0,0.0578,0.76,351,3.57,5227,4.668,0.643,6.1
FALSE POSITIVE,0,0,1,0,19.7352868,5.097,319.4,1.417,49.24,743,72.08,6329,4.44,1.045,17.1
FALSE POSITIVE,1,0,1,1,0.566799125,3.072,30.7,0.232,0.56,2299,6590.95,6063,4.451,1.004,22.5
CANDIDATE,0,0,0,0,20.1890396,6.251,112.1,0.541,1.39,794,93.89,6178,4.269,1.267,15.0
FALSE POSITIVE,1,0,1,1,1.061935973,3.3177,337.9,1.19,24.17,1961,3479.87,6274,4.434,1.062,101.2
FALSE POSITIVE,0,1,1,0,1.485898163,2.446,224.6,1.173,14.96,1272,620.65,5088,4.559,0.727,32.8
CONFIRMED,0,0,0,0,38.5763483,19.861,282.1,0.015,2.05,619,34.77,6167,4.333,1.221,76.3
FALSE POSITIVE,0,1,1,0,1.845610523,2.337,374.1,1.22,77.83,2502,9283.04,5974,3.639,2.978,33.3
CANDIDATE,0,0,0,0,7.3812344,2.802,104.5,0.687,1.0,944,187.24,6072,4.51,0.923,8.6
CONFIRMED,0,0,0,0,133.303247,7.342,1017.5,0.063,2.67,301,1.94,5064,4.474,0.864,20.6
CONFIRMED,0,0,0,0,125.4132302,2.3241,1345.0,0.822,3.14,266,1.18,4641,4.557,0.747,22.6
FALSE POSITIVE,1,0,0,0,21.5702917,30.64,148.7,1.155,29.53,888,146.81,6070,3.983,1.628,41.0
FALSE POSITIVE,0,1,0,0,0.868723418,1.4617,197.1,0.947,1.87,1998,3776.5,5761,4.331,1.046,23.8
CONFIRMED,0,0,0,0,25.30893566,5.7704,153.7,0.799,1.77,710,60.2,5949,4.272,1.292,54.2
FALSE POSITIVE,0,0,1,1,1.412526202,5.49,150.3,1.166,36.77,3001,19160.84,8144,4.114,1.91,70.6
FALSE POSITIVE,0,0,1,1,2.759573341,6.999,382.0,1.04,6.42,1198,487.37,5640,4.52,0.863,64.4
FALSE POSITIVE,0,1,1,1,3.79188234,2.15,417.0,0.615,1.95,1201,492.81,6171,4.495,0.91,6.6
FALSE POSITIVE,0,1,0,0,14.38724729,1.9078,1914.1,1.262,29.24,725,65.41,5830,4.479,0.859,43.5
FALSE POSITIVE,0,0,1,0,58.4302648,7.18,1849.5,0.948,3.45,300,1.91,4338,4.643,0.609,34.1
FALSE POSITIVE,0,0,1,1,0.566717263,2.6079,24.1,0.606,0.52,2096,4581.82,5544,4.438,0.957,11.1
FALSE POSITIVE,0,0,1,0,13.37935853,8.809,353.5,0.974,6.65,1395,896.56,6739,3.712,2.702,36.2
FALSE POSITIVE,0,0,1,0,13.26255423,4.65,916.4,0.943,3.55,766,81.56,5973,4.506,0.935,31.4
FALSE POSITIVE,0,0,1,0,20.5696575,4.263,401.5,1.298,28.96,650,42.09,6098,4.562,0.838,22.2
FALSE POSITIVE,0,0,1,0,4.52342256,2.531,219.0,0.757,1.7,1195,482.25,6211,4.437,1.058,15.9
FALSE POSITIVE,0,0,1,0,22.32423657,3.669,1299.3,0.965,4.56,611,32.87,5648,4.489,0.912,29.9
FALSE POSITIVE,0,1,1,0,0.723947772,2.125,242.7,1.148,52.16,3192,24641.6,5160,3.424,2.897,17.7
CONFIRMED,0,0,0,0,308.544422,18.503,586.8,0.022,3.28,330,2.81,6325,4.274,1.349,56.8
FALSE POSITIVE,0,1,1,1,0.905679492,2.1164,2299.0,1.272,35.74,1882,2950.42,5780,4.438,1.0,59.3
FALSE POSITIVE,0,0,1,0,22.735911,30.64,2311.0,0.665,5.07,643,40.32,5780,4.438,1.0,69.4
FALSE POSITIVE,1,0,1,1,0.909310626,3.4411,12127.0,1.264,48.79,2130,4889.6,6370,4.41,1.106,454.0
FALSE POSITIVE,0,1,1,1,0.648774274,2.643,231.0,0.078,1.08,1659,1795.83,5026,4.557,0.729,26.1
FALSE POSITIVE,0,0,0,0,17.47702,30.64,138.3,0.003,0.93,676,49.24,6116,4.579,0.782,5.0
FALSE POSITIVE,0,1,0,0,0.696125302,2.0054,14966.0,1.219,28.44,1645,1739.43,5245,4.594,0.674,177.2
FALSE POSITIVE,0,1,0,0,302.38867822,3.1229,41320.0,1.134,40.73,238,0.76,5328,4.499,0.857,294.8
CANDIDATE,0,0,0,0,305.0762469,6.255,4042.8,0.695,7.82,284,1.53,5716,4.348,1.155,113.4
FALSE POSITIVE,0,0,1,1,5.24372504,17.136,234.4,1.201,20.41,1017,253.25,5772,4.452,0.867,51.6
FALSE POSITIVE,0,1,0,0,18.795269797,9.9816,28241.0,0.201,30.77,899,154.05,5623,3.925,1.841,3596.6
FALSE POSITIVE,0,1,1,0,42.2625935,4.465,692.2,0.962,12.62,855,126.27,5432,3.55,3.581,40.7
FALSE POSITIVE,0,1,0,0,3.549386251,2.4342,50664.0,0.818,24.15,1142,402.76,5759,4.495,0.892,108.2
CONFIRMED,0,0,0,0,29.92208104,2.7716,345.3,0.38,3.09,782,88.52,6127,4.055,1.637,37.6
FALSE POSITIVE,1,0,1,1,0.566812588,3.596,24.1,0.079,0.71,3089,21653.56,6194,3.971,1.718,17.5
FALSE POSITIVE,0,0,1,1,9.94221873,2.453,486.5,1.171,19.64,754,76.56,5213,4.434,0.917,12.6
